Time_s,Displacement_m
4.79295731728012,-0.00382538750065216
4.79915775424606,-0.004597302174067
4.80535819121201,-0.00534165079171902
4.81155862817796,-0.00605466934843096
4.8177590651439,-0.00673095814027756
4.82377550944979,-0.00734692495303129
4.82979195375568,-0.00792118419414699
4.83580839806157,-0.0084510895862008
4.84182484236746,-0.00893271967800336
4.84764534292566,-0.00934912067738433
4.85346584348387,-0.0097157289893102
4.85928634404208,-0.0100310605286312
4.86510684460028,-0.0102927625089245
4.87067383281687,-0.0104908886768249
4.87624082103345,-0.0106378237607747
4.88180780925003,-0.0107331494107975
4.88737479746661,-0.0107759809115482
4.89250078908153,-0.0107684218633756
4.89762678069645,-0.0107162582135462
4.90275277231136,-0.0106198377969827
4.90787876392628,-0.0104793781636539
4.91315387874166,-0.0102892594897111
4.91842899355704,-0.0100539837557808
4.92370410837242,-0.00977466890087892
4.9289792231878,-0.00945242252256205
4.9358223275117,-0.00897262332099828
4.94266543183561,-0.00842654026395222
4.94950853615951,-0.00781822991538426
4.95635164048341,-0.00715213844161821
4.96338028867827,-0.0064133723033417
4.97040893687314,-0.00562443817813971
4.977437585068,-0.00479096553147378
4.98446623326286,-0.00392017517089337
4.98834967494715,-0.00342583578365688
4.99223311663143,-0.00292331852641254
4.99611655831572,-0.00241378769884645
5,-0.00189849971673177
